NALT_URI	Label
https://lod.nal.usda.gov/nalt/1024	Gammaproteobacteria
https://lod.nal.usda.gov/nalt/1024	Proteobacteria gamma subdivision
https://lod.nal.usda.gov/nalt/1024	Proteobacteria, gamma subdivision
https://lod.nal.usda.gov/nalt/1024	purple bacteria, gamma subdivision
https://lod.nal.usda.gov/nalt/10240	biologic activity
https://lod.nal.usda.gov/nalt/10240	biological activity
https://lod.nal.usda.gov/nalt/10243	velvetbean caterpillar
https://lod.nal.usda.gov/nalt/10245	AgMNPV (Anticarsia gemmatalis multiple nucleopolyhedrovirus)
https://lod.nal.usda.gov/nalt/10245	Anticarsia gemmatalis MNPV
https://lod.nal.usda.gov/nalt/10245	Baculovirus anticarsia
https://lod.nal.usda.gov/nalt/10248	anticholesteremic drugs
https://lod.nal.usda.gov/nalt/10248	cholesterol inhibitors
https://lod.nal.usda.gov/nalt/10248	cholesterol lowering agents
https://lod.nal.usda.gov/nalt/10248	hypocholesteremic agents
https://lod.nal.usda.gov/nalt/10249	antilipemics
https://lod.nal.usda.gov/nalt/10249	antilipid drugs
https://lod.nal.usda.gov/nalt/10249	hypolipemic agents
https://lod.nal.usda.gov/nalt/10249	hypolipidemic agents
https://lod.nal.usda.gov/nalt/10249	lipid-lowering agents
https://lod.nal.usda.gov/nalt/10250	mevinolin
https://lod.nal.usda.gov/nalt/10250	monacolin K
https://lod.nal.usda.gov/nalt/10251	cholesterol lowering effect
https://lod.nal.usda.gov/nalt/10251	cholesterol-lowering effect
https://lod.nal.usda.gov/nalt/10251	cholesterol-lowering properties
https://lod.nal.usda.gov/nalt/10251	cholesterolemic effect
https://lod.nal.usda.gov/nalt/10251	hypercholesterolemic activity
https://lod.nal.usda.gov/nalt/10251	hypercholesterolemic effect
https://lod.nal.usda.gov/nalt/10251	hypercholesterolemic properties
https://lod.nal.usda.gov/nalt/10251	hypocholesterolemic activity
https://lod.nal.usda.gov/nalt/10251	hypocholesterolemic effect
https://lod.nal.usda.gov/nalt/10251	hypocholesterolemic properties
https://lod.nal.usda.gov/nalt/10252	hypercholesteremia
https://lod.nal.usda.gov/nalt/10252	hypercholesterolaemia
https://lod.nal.usda.gov/nalt/10254	anticlastogenic activity
https://lod.nal.usda.gov/nalt/10254	antimutagenic effect
https://lod.nal.usda.gov/nalt/10254	antimutagenic properties
https://lod.nal.usda.gov/nalt/10256	Zigadenus elegans
https://lod.nal.usda.gov/nalt/10256	Zygadenus elegans
https://lod.nal.usda.gov/nalt/10261	anticoagulant effect
https://lod.nal.usda.gov/nalt/10261	anticoagulant properties
https://lod.nal.usda.gov/nalt/10264	blood clotting
https://lod.nal.usda.gov/nalt/10265	high molecular weight heparin
https://lod.nal.usda.gov/nalt/10265	low molecular weight heparin
https://lod.nal.usda.gov/nalt/10269	anticoccidial agents
https://lod.nal.usda.gov/nalt/10269	anticoccidials
https://lod.nal.usda.gov/nalt/1027	Oceanomonas
https://lod.nal.usda.gov/nalt/10271	antiepileptic agents
https://lod.nal.usda.gov/nalt/10271	antiepileptic drugs
https://lod.nal.usda.gov/nalt/10271	antiepileptics
https://lod.nal.usda.gov/nalt/10278	antidepressant drugs
https://lod.nal.usda.gov/nalt/10278	antidepressive agents
https://lod.nal.usda.gov/nalt/10280	depressive disorder
https://lod.nal.usda.gov/nalt/10280	emotional depression
https://lod.nal.usda.gov/nalt/10280	psychological depression
https://lod.nal.usda.gov/nalt/10283	antidiabetic agents
https://lod.nal.usda.gov/nalt/10283	antidiabetic drugs
https://lod.nal.usda.gov/nalt/10283	antidiabetics
https://lod.nal.usda.gov/nalt/10283	antihyperglycemic agents
https://lod.nal.usda.gov/nalt/10283	antihyperglycemics
https://lod.nal.usda.gov/nalt/10283	hypoglycemic drugs
https://lod.nal.usda.gov/nalt/10285	diarrheal illness
https://lod.nal.usda.gov/nalt/10285	diarrhoea
https://lod.nal.usda.gov/nalt/10285	scours (disease)
https://lod.nal.usda.gov/nalt/1029	Actinomycetes
https://lod.nal.usda.gov/nalt/10290	antidiuretic hormone
https://lod.nal.usda.gov/nalt/10302	control measures
https://lod.nal.usda.gov/nalt/10302	control methodology
https://lod.nal.usda.gov/nalt/10302	control practices
https://lod.nal.usda.gov/nalt/10302	disease control methods
https://lod.nal.usda.gov/nalt/10302	pest control methods
https://lod.nal.usda.gov/nalt/10303	antifeedant activity
https://lod.nal.usda.gov/nalt/10303	antifeedant effect
https://lod.nal.usda.gov/nalt/10303	antifeeding effect
https://lod.nal.usda.gov/nalt/10303	antifeeding properties
https://lod.nal.usda.gov/nalt/10311	birth control
https://lod.nal.usda.gov/nalt/10311	pregnancy prevention
https://lod.nal.usda.gov/nalt/10323	rumensin
https://lod.nal.usda.gov/nalt/10329	propanoic acid
https://lod.nal.usda.gov/nalt/10331	anti-yeast activity
https://lod.nal.usda.gov/nalt/10331	antimycotic properties
https://lod.nal.usda.gov/nalt/10331	fungicidal properties
https://lod.nal.usda.gov/nalt/10331	fungistatic activity
https://lod.nal.usda.gov/nalt/10336	antigen antibody complex
https://lod.nal.usda.gov/nalt/10336	immune complex
https://lod.nal.usda.gov/nalt/10336	immune complexes
https://lod.nal.usda.gov/nalt/10338	antigen testing
https://lod.nal.usda.gov/nalt/10341	cell mediated immunity
https://lod.nal.usda.gov/nalt/10341	cell-mediated immune response
https://lod.nal.usda.gov/nalt/10341	cellular immune response
https://lod.nal.usda.gov/nalt/10341	cellular immunity
https://lod.nal.usda.gov/nalt/10342	antigen presenting cells
https://lod.nal.usda.gov/nalt/10345	Type III hypersensitivity
https://lod.nal.usda.gov/nalt/10346	cross reactivity
https://lod.nal.usda.gov/nalt/10346	cross-reaction
https://lod.nal.usda.gov/nalt/10346	cross-reactivity
https://lod.nal.usda.gov/nalt/10349	antigenic determinants
https://lod.nal.usda.gov/nalt/10350	antigenic diversity
https://lod.nal.usda.gov/nalt/10350	antigenic drift
https://lod.nal.usda.gov/nalt/10350	antigenic shift
https://lod.nal.usda.gov/nalt/10350	antigenic switching
https://lod.nal.usda.gov/nalt/10351	genetic differentiation
https://lod.nal.usda.gov/nalt/10351	genetic divergence
https://lod.nal.usda.gov/nalt/10351	genetic diversity
https://lod.nal.usda.gov/nalt/10351	genetic variability
https://lod.nal.usda.gov/nalt/10351	genotypic diversity
https://lod.nal.usda.gov/nalt/10353	serogroups
https://lod.nal.usda.gov/nalt/10353	serovars
https://lod.nal.usda.gov/nalt/10360	ectoantigens
https://lod.nal.usda.gov/nalt/10368	cell surface antigens
https://lod.nal.usda.gov/nalt/10371	Antigua
https://lod.nal.usda.gov/nalt/10371	Barbuda
https://lod.nal.usda.gov/nalt/10371	Redonda
https://lod.nal.usda.gov/nalt/10376	antihistaminics
https://lod.nal.usda.gov/nalt/10376	histamine antagonists
https://lod.nal.usda.gov/nalt/10383	antihypertensive activity
https://lod.nal.usda.gov/nalt/10383	antihypertensive properties
https://lod.nal.usda.gov/nalt/10383	hypotensive effect
https://lod.nal.usda.gov/nalt/10384	anti-hypertensive agents
https://lod.nal.usda.gov/nalt/10384	anti-hypertensives
https://lod.nal.usda.gov/nalt/10384	antihypertensive drugs
https://lod.nal.usda.gov/nalt/10384	antihypertensives
https://lod.nal.usda.gov/nalt/10391	high blood pressure
https://lod.nal.usda.gov/nalt/10391	hypertension disorders
https://lod.nal.usda.gov/nalt/10391	hypertensive disorders
https://lod.nal.usda.gov/nalt/104	owls
https://lod.nal.usda.gov/nalt/10402	dyslipidemia
https://lod.nal.usda.gov/nalt/10402	hyperlipemia
https://lod.nal.usda.gov/nalt/10402	hyperlipidaemia
https://lod.nal.usda.gov/nalt/10402	lipemia
https://lod.nal.usda.gov/nalt/10402	lipidemia
https://lod.nal.usda.gov/nalt/10403	hyperlipemic activity
https://lod.nal.usda.gov/nalt/10403	hyperlipemic effect
https://lod.nal.usda.gov/nalt/10403	hyperlipemic properties
https://lod.nal.usda.gov/nalt/10403	hypolipemic activity
https://lod.nal.usda.gov/nalt/10403	hypolipemic effect
https://lod.nal.usda.gov/nalt/10403	hypolipemic properties
https://lod.nal.usda.gov/nalt/10403	lipaemic effect
https://lod.nal.usda.gov/nalt/10403	lipemic activity
https://lod.nal.usda.gov/nalt/10403	lipemic properties
https://lod.nal.usda.gov/nalt/10403	lipid lowering effect
https://lod.nal.usda.gov/nalt/10403	lipid-lowering effect
https://lod.nal.usda.gov/nalt/10408	pronghorn
https://lod.nal.usda.gov/nalt/10411	pyrrhocorid bugs
https://lod.nal.usda.gov/nalt/10414	anti-malarials
https://lod.nal.usda.gov/nalt/10414	anti-plasmodials
https://lod.nal.usda.gov/nalt/10414	antimalarial agents
https://lod.nal.usda.gov/nalt/10414	antimalarial drugs
https://lod.nal.usda.gov/nalt/10414	antiplasmodial agents
https://lod.nal.usda.gov/nalt/10414	antiplasmodials
https://lod.nal.usda.gov/nalt/10419	fanasil
https://lod.nal.usda.gov/nalt/10419	sulformethoxine
https://lod.nal.usda.gov/nalt/10419	sulformetoxine
https://lod.nal.usda.gov/nalt/10419	sulphadoxine
https://lod.nal.usda.gov/nalt/10419	sulphorthodimethoxine
https://lod.nal.usda.gov/nalt/1042	Betaproteobacteria
https://lod.nal.usda.gov/nalt/1042	Proteobacteria beta subdivision
https://lod.nal.usda.gov/nalt/1042	Proteobacteria, beta subdivision
https://lod.nal.usda.gov/nalt/10422	antiviral drugs
https://lod.nal.usda.gov/nalt/10426	ceftiofur hydrochloride
https://lod.nal.usda.gov/nalt/10426	ceftiofur sodium
https://lod.nal.usda.gov/nalt/10428	ciprofloxacin hydrochloride
https://lod.nal.usda.gov/nalt/10428	ciprofloxacine
https://lod.nal.usda.gov/nalt/10438	sulfadimethazine
https://lod.nal.usda.gov/nalt/10438	sulfadimidine
https://lod.nal.usda.gov/nalt/10438	sulphadimethazine
https://lod.nal.usda.gov/nalt/10438	sulphadimidine
https://lod.nal.usda.gov/nalt/10450	antibacterial peptides
https://lod.nal.usda.gov/nalt/10450	antibiotic peptides
https://lod.nal.usda.gov/nalt/10450	antifungal peptides
https://lod.nal.usda.gov/nalt/10462	cis-diamminedichloroplatinum
https://lod.nal.usda.gov/nalt/10464	adriamycin
https://lod.nal.usda.gov/nalt/10464	doxorubicin hydrochloride
https://lod.nal.usda.gov/nalt/10466	5-fluorouracil
https://lod.nal.usda.gov/nalt/10467	MGA (melengesterol acetate)
https://lod.nal.usda.gov/nalt/10467	MGA (melengestrol acetate)
https://lod.nal.usda.gov/nalt/10467	melengesterol
https://lod.nal.usda.gov/nalt/10467	melengesterol acetate
https://lod.nal.usda.gov/nalt/10467	melengestrol acetate
https://lod.nal.usda.gov/nalt/10475	antinutritive factors
https://lod.nal.usda.gov/nalt/10478	phytoconstituents
https://lod.nal.usda.gov/nalt/10478	plant composition (chemistry)
https://lod.nal.usda.gov/nalt/10482	food control
https://lod.nal.usda.gov/nalt/10482	food protection
https://lod.nal.usda.gov/nalt/10482	food safety control
https://lod.nal.usda.gov/nalt/104838	Callitris hugelli
https://lod.nal.usda.gov/nalt/104847	Lewis' flax
https://lod.nal.usda.gov/nalt/104849	Norwalk-like viruses
https://lod.nal.usda.gov/nalt/104849	small round structured viruses
https://lod.nal.usda.gov/nalt/104849	small round-structured viruses
https://lod.nal.usda.gov/nalt/10485	natural toxins
https://lod.nal.usda.gov/nalt/10485	naturally occurring toxins
https://lod.nal.usda.gov/nalt/104854	Sapporo-like viruses
https://lod.nal.usda.gov/nalt/104857	endemic species
https://lod.nal.usda.gov/nalt/104857	endemicity
https://lod.nal.usda.gov/nalt/104857	endemism
https://lod.nal.usda.gov/nalt/104857	native species
https://lod.nal.usda.gov/nalt/10486	biologic nutritional availability
https://lod.nal.usda.gov/nalt/10486	biological nutritional availability
https://lod.nal.usda.gov/nalt/10486	dietary value
https://lod.nal.usda.gov/nalt/10486	fattening value
https://lod.nal.usda.gov/nalt/10486	feed nutritive value
https://lod.nal.usda.gov/nalt/10486	feed value
https://lod.nal.usda.gov/nalt/10486	feeding value
https://lod.nal.usda.gov/nalt/10486	food nutritive value
https://lod.nal.usda.gov/nalt/10486	food value
https://lod.nal.usda.gov/nalt/10486	nutrient value
https://lod.nal.usda.gov/nalt/10486	nutritional characteristics
https://lod.nal.usda.gov/nalt/10486	nutritional quality
https://lod.nal.usda.gov/nalt/10486	nutritional value
https://lod.nal.usda.gov/nalt/10486	nutritive ratio
https://lod.nal.usda.gov/nalt/10486	nutritive value index
https://lod.nal.usda.gov/nalt/10486	quality for nutrition
https://lod.nal.usda.gov/nalt/104860	fishing overexploitation
https://lod.nal.usda.gov/nalt/104860	over-fishing
https://lod.nal.usda.gov/nalt/104863	ecosystem goods and services
https://lod.nal.usda.gov/nalt/104863	environmental benefits
https://lod.nal.usda.gov/nalt/104863	environmental services
https://lod.nal.usda.gov/nalt/10487	phytate
https://lod.nal.usda.gov/nalt/10487	sodium phytate
https://lod.nal.usda.gov/nalt/104870	autopsies
https://lod.nal.usda.gov/nalt/104870	autopsy
https://lod.nal.usda.gov/nalt/104870	postmortem examination
https://lod.nal.usda.gov/nalt/104879	cacao nibs
https://lod.nal.usda.gov/nalt/104879	cracked cocoa
https://lod.nal.usda.gov/nalt/10489	antioxidant defence
https://lod.nal.usda.gov/nalt/10489	antioxidant defense
